 session_id , block_name, block_trial_count, block_pairing_definition, study_name, task_name, trial_number, trial_latency, trial_error
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,1688,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,3386,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,972,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,1182,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,1342,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,882,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,1010,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,768,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,708,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,925,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,1514,1
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,2380,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,16,1897,1
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,17,43283,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,18,1411,0
7197094,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,19,652,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,1374,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,608,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,526,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,558,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,505,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,839,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,1369,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,507,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,613,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,469,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,555,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,694,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,541,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,542,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,725,0
7197094,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,696,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,1828,1
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,2894,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,1013,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,580,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,831,1
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,695,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,1345,1
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,1092,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,809,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,1073,1
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,2019,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,1609,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,1051,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,948,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,1457,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,932,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,16,719,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,17,732,0
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,18,1724,1
7197094,BLOCK6,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,19,1392,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,1832,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,529,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,613,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,714,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,573,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,884,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,994,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,755,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,781,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,645,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,692,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,740,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,819,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,679,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,511,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,816,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,16,644,0
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,17,1158,1
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,18,1462,1
7197094,BLOCK7,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,19,2220,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,1221,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,614,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,1479,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,557,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,1031,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,764,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,677,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,1149,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,562,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,603,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,683,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,1095,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,632,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,967,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,854,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,1985,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,16,713,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,17,1031,1
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,18,837,0
7197094,BLOCK8,20,"Christianity/Bad Words,Judaism/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,19,3777,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,1185,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,553,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,1058,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,625,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,547,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,698,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,1113,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,672,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,484,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,619,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,1089,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,650,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,637,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,1765,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,753,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,573,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,16,1135,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,17,1340,1
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,18,1217,0
7197094,BLOCK9,20,"Judaism/Bad Words,Christianity/Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,19,875,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,11431,1
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,840,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,969,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,575,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,557,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,1050,1
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,650,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,518,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,541,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,495,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,566,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,562,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,538,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,755,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,535,0
7202434,BLOCK0,16,"Good Words,Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,482,0
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,7065,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,1471,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,1320,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,1279,0
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,1547,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,1570,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,347,0
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,982,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,56,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,134,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,60,0
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,89,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,144,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,60,0
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,48,0
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,105,0
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,16,101,1
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,17,111,0
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,18,49,0
7202434,BLOCK1,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,19,51,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,1281,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,779,1
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,200,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,256,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,126,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,87,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,111,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,203,1
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,176,1
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,68,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,40,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,142,1
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,12,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,20,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,105,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,187,1
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,16,54,1
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,17,139,1
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,18,23,0
7202434,BLOCK2,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,19,73,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,76,0
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,148,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,80,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,1,0
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,70,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,68,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,122,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,125,0
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,239,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,21,0
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,167,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,143,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,59,0
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,51,0
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,148,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,108,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,16,282,1
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,17,123,0
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,18,18,0
7202434,BLOCK3,20,"Christianity/Good Words,Judaism/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,19,40,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,134,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,100,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,47,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,55,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,4,85,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,5,457,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,6,96,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,7,80,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,8,61,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,9,40,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,10,77,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,11,160,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,12,9,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,13,46,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,14,11,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,15,28,0
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,16,194,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,17,64,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,18,124,1
7202434,BLOCK4,20,"Judaism/Good Words,Christianity/Bad Words",jaxt.twocatjcwithin,rel2jbcbjgcg,19,120,1
7202434,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,0,10,0
7202434,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,1,91,1
7202434,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,2,176,1
7202434,BLOCK5,16,"Bad Words,Good Words",jaxt.twocatjcwithin,rel2jbcbjgcg,3,185,1
