block_number, block_name, block_trial_count, block_pairing_definition, study_name, task_number, task_name, trial_number, trial_name, trial_response, trial_latency, trial_error, session_id 
3,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,60,noncelebrity4.jpg|,left,767,0,9389049
3,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,61,Wonderful|,right,665,0,9389049
3,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,62,celebrity3.jpg|,right,1023,0,9389049
1,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,1,celebrity2.jpg|,left,17728,1,9389075
1,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,2,celebrity3.jpg|,left,6287,0,9389075
1,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,3,noncelebrity2.jpg|,right,3269,1,9389075
1,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,4,noncelebrity3.jpg|,right,1116,0,9389075
1,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,5,Love|,left,4741,1,9389075
1,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,6,noncelebrity1.jpg|,right,3246,1,9389075
1,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,7,Wonderful|,left,2569,1,9389075
1,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,8,noncelebrity4.jpg|,right,2174,1,9389075
1,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,9,Unpleasant|,right,865,0,9389075
1,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,10,celebrity4.jpg|,left,4908,1,9389075
1,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,11,Hate|,right,3026,1,9389075
1,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,12,celebrity1.jpg|,left,1567,1,9389075
1,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,13,Awful|,right,2328,1,9389075
1,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,14,celebrity3.jpg|,left,1680,1,9389075
1,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,15,Terrible|,right,1976,0,9389075
1,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,16,celebrity4.jpg|,left,1258,0,9389075
1,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,17,Great|,left,1567,1,9389075
1,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,18,noncelebrity4.jpg|,right,1137,1,9389075
1,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,19,Pleasant|,left,1674,1,9389075
1,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,20,noncelebrity2.jpg|,right,1570,0,9389075
2,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,22,celebrity1.jpg|,right,4856,0,9389075
2,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,23,noncelebrity1.jpg|,left,3818,1,9389075
2,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,24,celebrity2.jpg|,right,3204,1,9389075
2,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,25,noncelebrity3.jpg|,left,904,0,9389075
2,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,26,Hate|,right,2343,1,9389075
2,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,27,noncelebrity2.jpg|,left,1443,0,9389075
2,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,28,Wonderful|,left,2200,1,9389075
2,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,29,noncelebrity3.jpg|,left,1001,0,9389075
2,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,30,Great|,left,1945,1,9389075
2,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,31,celebrity2.jpg|,right,3019,1,9389075
2,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,32,Unpleasant|,right,771,0,9389075
2,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,33,celebrity4.jpg|,right,1361,0,9389075
2,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,34,Awful|,right,1583,1,9389075
2,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,35,noncelebrity1.jpg|,left,1346,0,9389075
2,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,36,Terrible|,right,1808,1,9389075
2,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,37,celebrity3.jpg|,right,752,0,9389075
2,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,38,Love|,left,1313,0,9389075
2,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,39,celebrity1.jpg|,right,825,0,9389075
2,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,40,Pleasant|,left,739,0,9389075
2,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,41,noncelebrity4.jpg|,left,1722,1,9389075
1,Non-Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,1,noncelebrity1.jpg|,left,18590,1,9389075
1,Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,2,celebrity3.jpg|,right,6568,0,9389075
1,Non-Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,3,noncelebrity4.jpg|,left,5236,0,9389075
1,Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,4,celebrity2.jpg|,right,6342,0,9389075
1,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,5,Terrible|,left,5910,0,9389075
1,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,6,celebrity4.jpg|,right,4492,0,9389075
1,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,7,Hate|,left,5315,0,9389075
1,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,8,noncelebrity2.jpg|,left,3611,0,9389075
1,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,9,Great|,right,2865,0,9389075
1,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,10,noncelebrity3.jpg|,left,1991,0,9389075
1,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,11,Unpleasant|,left,2953,1,9389075
1,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,12,celebrity1.jpg|,right,1940,0,9389075
1,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,13,Pleasant|,right,2809,0,9389075
1,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,14,noncelebrity1.jpg|,left,2554,0,9389075
1,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,15,Wonderful|,right,1125,0,9389075
1,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,16,celebrity2.jpg|,right,1912,0,9389075
1,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,17,Awful|,left,1760,0,9389075
1,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,18,noncelebrity4.jpg|,left,3440,0,9389075
1,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,19,Love|,right,942,0,9389075
1,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,20,celebrity3.jpg|,right,1731,0,9389075
4,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,64,noncelebrity1.jpg|,right,3788,0,9389075
4,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,65,noncelebrity3.jpg|,right,1283,0,9389075
4,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,66,celebrity3.jpg|,left,1732,0,9389075
4,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,67,celebrity1.jpg|,left,1184,0,9389075
4,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,68,Terrible|,left,1923,0,9389075
4,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,69,celebrity3.jpg|,left,1966,0,9389075
4,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,70,Great|,right,915,0,9389075
4,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,71,noncelebrity2.jpg|,right,2079,0,9389075
4,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,72,Love|,right,815,0,9389075
4,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,73,noncelebrity1.jpg|,right,1199,0,9389075
4,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,74,Pleasant|,right,793,0,9389075
4,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,75,celebrity1.jpg|,left,687,0,9389075
4,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,76,Wonderful|,right,664,0,9389075
4,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,77,noncelebrity3.jpg|,right,3537,0,9389075
4,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,78,Unpleasant|,left,864,0,9389075
4,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,79,celebrity4.jpg|,left,944,0,9389075
4,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,80,Hate|,left,630,0,9389075
4,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,81,celebrity2.jpg|,left,753,0,9389075
4,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,82,Awful|,left,704,0,9389075
4,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,83,noncelebrity4.jpg|,right,960,0,9389075
4,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,64,noncelebrity3.jpg|,left,2969,1,9389075
4,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,65,celebrity4.jpg|,right,1682,0,9389075
4,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,66,noncelebrity2.jpg|,left,2322,1,9389075
4,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,67,celebrity1.jpg|,right,955,0,9389075
4,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,68,Hate|,right,1762,1,9389075
4,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,69,celebrity2.jpg|,right,499,0,9389075
4,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,70,Love|,left,1242,1,9389075
4,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,71,noncelebrity2.jpg|,left,427,0,9389075
4,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,72,Terrible|,right,916,0,9389075
4,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,73,noncelebrity1.jpg|,left,2809,1,9389075
4,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,74,Great|,left,394,0,9389075
4,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,75,celebrity3.jpg|,right,1100,1,9389075
4,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,76,Pleasant|,left,538,0,9389075
4,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,77,celebrity4.jpg|,right,721,0,9389075
4,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,78,Wonderful|,left,379,0,9389075
4,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,79,noncelebrity3.jpg|,left,898,1,9389075
4,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,80,Unpleasant|,right,891,1,9389075
4,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,81,celebrity1.jpg|,right,1275,1,9389075
4,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,82,Awful|,right,427,0,9389075
4,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,83,noncelebrity4.jpg|,left,996,1,9389075
2,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,22,celebrity1.jpg|,left,9080,1,9389075
2,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,23,noncelebrity3.jpg|,right,6502,0,9389075
2,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,24,noncelebrity2.jpg|,right,1836,0,9389075
2,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,25,celebrity4.jpg|,left,2327,0,9389075
2,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,26,Hate|,left,5186,1,9389075
2,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,27,noncelebrity3.jpg|,right,2462,1,9389075
2,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,28,Terrible|,left,6556,0,9389075
2,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,29,celebrity3.jpg|,left,4934,1,9389075
2,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,30,Unpleasant|,left,4103,1,9389075
2,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,31,celebrity2.jpg|,left,1726,0,9389075
2,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,32,Great|,right,2071,0,9389075
2,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,33,noncelebrity4.jpg|,right,2646,1,9389075
2,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,34,Pleasant|,right,2097,0,9389075
2,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,35,celebrity1.jpg|,left,8245,0,9389075
2,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,36,Love|,right,1398,0,9389075
2,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,37,noncelebrity1.jpg|,right,2520,1,9389075
2,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,38,Awful|,left,4731,0,9389075
2,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,39,celebrity4.jpg|,left,1720,0,9389075
2,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,40,Wonderful|,right,1166,0,9389075
2,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,41,noncelebrity2.jpg|,right,2881,0,9389075
3,Non-Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,43,noncelebrity1.jpg|,left,5952,1,9389075
3,Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,44,celebrity3.jpg|,right,1432,0,9389075
3,Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,45,celebrity2.jpg|,right,1752,0,9389075
3,Non-Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,46,noncelebrity2.jpg|,left,865,0,9389075
3,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,47,Terrible|,left,2115,0,9389075
3,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,48,noncelebrity4.jpg|,left,1178,0,9389075
3,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,49,Unpleasant|,left,866,0,9389075
3,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,50,celebrity1.jpg|,right,1194,0,9389075
3,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,51,Awful|,left,866,0,9389075
3,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,52,celebrity4.jpg|,right,3953,0,9389075
3,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,53,Love|,right,761,0,9389075
3,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,54,noncelebrity3.jpg|,left,785,0,9389075
3,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,55,Pleasant|,right,713,0,9389075
3,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,56,noncelebrity4.jpg|,left,984,0,9389075
3,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,57,Great|,right,642,0,9389075
3,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,58,celebrity4.jpg|,right,808,0,9389075
3,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,59,Wonderful|,right,858,0,9389075
3,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,60,noncelebrity2.jpg|,left,1115,0,9389075
3,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,61,Hate|,left,803,0,9389075
3,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,62,celebrity2.jpg|,right,779,0,9389075
3,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,43,noncelebrity1.jpg|,right,2016,1,9389075
3,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,44,noncelebrity2.jpg|,right,2011,1,9389075
3,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,45,celebrity3.jpg|,left,1666,1,9389075
3,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,46,celebrity1.jpg|,left,1770,1,9389075
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,47,Hate|,right,883,0,9389075
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,48,celebrity2.jpg|,left,914,0,9389075
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,49,Pleasant|,left,1547,1,9389075
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,50,noncelebrity3.jpg|,right,1362,1,9389075
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,51,Great|,left,1553,1,9389075
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,52,noncelebrity4.jpg|,right,1858,1,9389075
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,53,Love|,left,1442,0,9389075
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,54,celebrity4.jpg|,left,1649,1,9389075
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,55,Terrible|,right,1442,1,9389075
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,56,noncelebrity4.jpg|,right,378,0,9389075
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,57,Wonderful|,left,739,0,9389075
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,58,celebrity2.jpg|,left,1498,1,9389075
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,59,Unpleasant|,right,1394,1,9389075
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,60,celebrity3.jpg|,left,1154,1,9389075
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,61,Awful|,right,1443,1,9389075
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,62,noncelebrity1.jpg|,right,723,0,9389075
3,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,6,biatcelebritybad,43,celebrity1.jpg|,left,5767,1,9389278
3,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,6,biatcelebritybad,44,noncelebrity4.jpg|,right,6704,0,9389278
3,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,6,biatcelebritybad,45,celebrity2.jpg|,left,8116,0,9389278
3,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,6,biatcelebritybad,46,noncelebrity1.jpg|,right,1878,0,9389278
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,47,Great|,left,1261,0,9389278
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,48,celebrity3.jpg|,left,1351,0,9389278
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,49,Awful|,right,2707,1,9389278
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,50,noncelebrity3.jpg|,right,3145,0,9389278
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,51,Pleasant|,left,862,0,9389278
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,52,noncelebrity2.jpg|,right,2451,0,9389278
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,53,Hate|,right,2636,1,9389278
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,54,celebrity4.jpg|,left,6293,0,9389278
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,55,Love|,left,2207,0,9389278
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,56,noncelebrity1.jpg|,right,4159,0,9389278
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,60,celebrity2.jpg|,left,2600,1,9389278
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,57,Terrible|,right,934,0,9389278
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,58,noncelebrity4.jpg|,right,1351,0,9389278
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,59,Unpleasant|,right,1331,0,9389278
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,61,Wonderful|,left,1521,0,9389278
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,62,celebrity1.jpg|,left,934,0,9389278
4,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,6,biatcelebritybad,64,celebrity4.jpg|,right,5290,0,9389278
4,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,6,biatcelebritybad,65,celebrity3.jpg|,right,1476,0,9389278
4,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,6,biatcelebritybad,66,noncelebrity2.jpg|,left,1261,0,9389278
4,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,6,biatcelebritybad,67,noncelebrity3.jpg|,left,1139,0,9389278
4,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,6,biatcelebritybad,68,Pleasant|,left,1679,0,9389278
